sample,kx,ky,kz,q,A_proj,force_factor
1833,0.213474,-0.0767184,-0.973932,0.796444,26893.2,48312.2
1834,-0.711158,0.608658,0.351838,0.460039,77183.8,112691
1835,0.101126,-0.968017,-0.2296,0.88999,34557.7,65313.7
1836,-0.829471,-0.172524,-0.531237,0.355091,74051.6,100347
1837,0.0190381,-0.940008,-0.340621,0.92175,28370.9,54521.8
1838,0.924479,0.35988,-0.125793,0.715171,84108.7,144261
1839,0.205976,-0.975593,0.0761026,0.847024,41652.6,76933.4
1840,-0.514909,0.573526,-0.637131,0.527398,63080.7,96349.4
1841,0.356526,0.715853,0.60037,0.806863,54552.5,98568.9
1842,-0.688934,0.720561,-0.0784977,0.472543,76431.5,112549
1843,-0.0893633,-0.282881,-0.954983,0.834436,22336,40974
1844,-0.430291,0.517117,-0.739892,0.560345,55610.7,86771.8
1845,0.627231,-0.740809,-0.240382,0.755731,69950.8,122815
1846,-0.766915,0.366064,-0.527104,0.410214,75703.3,106758
1847,0.319771,-0.77351,-0.547201,0.810284,49366.7,89367.7
1848,-0.438165,-0.867249,0.236413,0.572849,58590.4,92153.8
1849,0.892378,-0.0555352,-0.447859,0.700801,74931.2,127443
1850,-0.781514,0.310682,0.54103,0.397523,75384.9,105352
1851,0.984811,-0.161473,-0.0638312,0.696167,81600.9,138409
1852,0.435328,0.787637,0.436025,0.794049,61448.4,110241
1853,-0.188866,0.849077,-0.493353,0.780738,44538.4,79311.2
1854,-0.269416,-0.903519,-0.333271,0.693783,47048.7,79690.3
1855,0.147274,0.0262247,0.988748,0.829192,20826.5,38095.6
1856,-0.628384,0.726187,-0.278902,0.498626,73544.3,110215
1857,0.926656,-0.26301,0.268579,0.707599,81426.1,139043
1858,0.942936,-0.260464,-0.207439,0.705666,82073.9,139991
1859,-0.0837667,0.0827928,0.99304,0.830309,17636.9,32281.1
1860,-0.0378853,-0.125503,-0.99137,0.892711,14584.2,27603.7
1861,-0.325113,0.722144,0.610581,0.656615,52509.5,86988
1862,0.257349,0.173555,-0.950605,0.788053,33381.7,59688.3
1863,0.0308229,0.571792,-0.819819,0.91612,26546.5,50866.2
1864,-0.640225,0.221634,-0.73552,0.41564,63179,89438.8
1865,-0.137143,-0.949117,0.283493,0.8219,37445.3,68221.7
1866,-0.813073,-0.547494,0.197896,0.405944,79539.4,111828
1867,0.161412,0.814685,0.556987,0.86819,41905.8,78287.9
1868,-0.608648,0.489016,-0.624829,0.477212,67798,100152
1869,0.172353,-0.732115,0.659016,0.856148,37840.8,70238.1
1870,0.640953,0.254357,-0.724211,0.732318,63860,110626
1871,-0.158813,-0.907191,-0.389592,0.799357,38933.7,70055.5
1872,0.167216,0.937102,0.306397,0.867633,43876.5,81945.3
1873,-0.0754643,-0.131057,0.988498,0.842984,17802.5,32809.7
1874,0.141679,-0.72734,0.671494,0.868993,35430.2,66218.8
1875,-0.998798,-0.0481655,0.00903823,0.290426,79749.4,102911
1876,0.364378,-0.773525,-0.518544,0.799814,52609,94686.5
1877,0.355969,0.608791,-0.708985,0.800803,52120.8,93859.3
1878,-0.752266,0.0472427,0.657163,0.352082,66171.3,89469
1879,-0.27132,-0.826592,0.493084,0.689806,46664.1,78853.3
1880,0.398802,0.558829,0.727095,0.788974,54228.8,97013.9
1881,-0.00625886,-0.36138,-0.932398,0.911301,17621.7,33680.4
1882,-0.76237,-0.643425,0.0692584,0.424214,76896.1,109517
1883,0.796792,0.183465,0.575728,0.715322,72732.1,124759
1884,-0.219929,0.100504,0.970325,0.639668,28667,47004.4
1885,-0.026385,0.66931,0.742514,0.917148,28598.9,54828.3
1886,-0.657149,0.615278,0.435418,0.478747,73862.4,109224
1887,0.543197,-0.620927,0.565143,0.763202,63164.4,111372
1888,-0.581265,-0.695417,0.422523,0.496251,67048.6,100321
1889,-0.424431,-0.469419,-0.774277,0.540769,51880.7,79936.2
1890,-0.0376786,-0.981407,-0.188205,0.9125,29607.3,56623.9
1891,-0.788369,0.491867,0.369516,0.423683,79889.5,113737
1892,-0.568678,-0.113294,-0.814721,0.409401,54461.3,76757.9
1893,-0.256537,0.31575,0.913505,0.648714,37521.9,61862.9
1894,-0.206527,0.901631,0.380012,0.766683,46601.7,82330.4
1895,0.203378,-0.271916,-0.940584,0.813492,30804.6,55863.9
1896,0.839719,-0.525673,-0.13616,0.72625,80175.9,138404
1897,-0.396096,-0.908958,0.130017,0.597166,55432.9,88535.6
1898,0.394592,-0.573649,0.717791,0.784522,51665.1,92197.5
1899,0.588279,0.518778,-0.620321,0.757792,66812.4,117442
1900,-0.416172,-0.240801,-0.876821,0.502756,46265.5,69525.8
1901,0.392319,-0.472023,0.789481,0.778362,49511.9,88050.1
1902,-0.896875,-0.44079,0.0363288,0.368945,82002.8,112257
1903,0.32103,0.845193,-0.427304,0.81969,54109.2,98461.9
1904,0.974851,-0.217677,0.0477774,0.699612,82128.6,139587
1905,0.895122,-0.147277,0.420793,0.704664,77321.7,131808
1906,0.225535,-0.327823,-0.917424,0.810065,33766.3,61119.3
1907,0.317796,0.440978,0.839371,0.797405,45326.6,81470.2
1908,-0.991416,0.129209,0.0199957,0.309269,81918.6,107253
1909,0.372258,-0.725435,-0.578937,0.796395,52509.1,94327.1
1910,0.726416,0.675716,0.125409,0.749146,78144.7,136687
1911,-0.504127,0.0983091,-0.858016,0.434192,49821.9,71454.1
1912,-0.341716,-0.936888,0.0739627,0.633502,51391.5,83948
1913,-0.0881514,-0.965027,0.246887,0.871465,33688,63045.9
1914,0.793889,-0.471562,0.383888,0.729583,77372.5,133822
1915,0.316429,-0.633259,0.706297,0.80525,46981.1,84812.7
1916,-0.665309,0.636184,0.390685,0.478162,74745.6,110486
1917,0.23639,-0.549143,-0.801599,0.823237,39282.1,71620.5
1918,-0.540631,0.355838,0.762297,0.478856,59733.7,88337.6
1919,0.739706,0.324504,0.589519,0.7297,72630.8,125629
1920,0.829219,-0.519803,-0.205427,0.727456,79793,137839
1921,0.277341,-0.661718,-0.696571,0.816973,44464.6,80790.9
1922,-0.0854101,-0.237299,-0.967675,0.83532,20969.6,38485.9
1923,-0.904268,0.0360797,-0.425438,0.319478,75709.3,99896.8
1924,0.410749,0.647704,0.641688,0.792288,57096.7,102334
1925,-0.0365391,-0.722425,-0.690483,0.912386,27165.2,51950.4
1926,-0.633793,0.393562,-0.665894,0.452266,67251.6,97667.3
1927,0.87925,-0.133736,0.457203,0.705209,76050.2,129682
1928,0.506065,0.772713,0.383162,0.781653,66069.9,117714
1929,-0.403358,0.209348,0.890772,0.512448,45658.1,69055.5
1930,-0.744433,-0.201473,0.636575,0.378883,69101.4,95282.7
1931,-0.948511,-0.205937,-0.240657,0.333315,81789.9,109052
1932,0.374738,0.711742,0.594133,0.802767,55797.9,100591
1933,0.955051,-0.289306,0.0646536,0.705078,82555.9,140764
1934,-0.117365,0.384067,-0.915816,0.814408,28526.8,51759.3
1935,-0.603347,0.0307125,0.796887,0.384569,55184.6,76406.9
1936,-0.894563,-0.332077,0.299134,0.363912,81314,110905
1937,-0.929168,-0.00932649,-0.369541,0.307956,76344.5,99855.2
1938,0.185601,-0.701436,0.688142,0.849761,38344,70927.3
1939,-0.0938513,0.732628,-0.674128,0.867732,35108.6,65573.4
1940,-0.553678,-0.69216,0.462984,0.507384,65148,98203.1
1941,0.121059,-0.84398,-0.522535,0.880769,35432.2,66639.8
1942,-0.282683,-0.950965,0.125521,0.680911,47559.5,79943.2
1943,-0.0721545,-0.640868,-0.764253,0.880586,28505.8,53607.6
1944,0.913826,-0.00947525,-0.405995,0.696602,75076.1,127374
1945,0.668033,0.394477,0.630967,0.741054,69492.4,120990
1946,-0.791289,0.220809,-0.57018,0.377884,73616.4,101435
1947,0.101823,0.167001,-0.980685,0.858724,21289.4,39571.1
1948,0.308583,0.942938,0.125076,0.823819,53531.4,97631.6
1949,0.828119,0.39772,-0.395016,0.726989,80000.6,138160
1950,-0.721267,0.687626,0.0833354,0.45939,78034.4,113883
1951,0.301431,0.481326,-0.823082,0.804567,44995.9,81198.1
1952,0.967617,0.213862,0.134093,0.702777,83180.2,141637
1953,-0.716188,-0.00996352,0.697836,0.350181,62523.1,84417.5
1954,0.220767,-0.96844,-0.115694,0.841605,42949.7,79096.3
1955,-0.448937,0.384414,-0.806649,0.525584,53652.1,81850.8
1956,-0.110364,0.385,0.916294,0.823495,28147.7,51327.2
1957,0.360804,-0.917798,0.165731,0.802307,53046.5,95606.1
1958,-0.740673,-0.605559,0.291036,0.433185,76139.4,109122
1959,0.650699,0.333241,-0.682306,0.737768,66637.3,115800
1960,-0.860607,-0.337034,0.381791,0.373214,79487,109153
1961,-0.822196,-0.565436,0.0653924,0.401139,79570.4,111489
1962,0.156429,-0.968502,0.193734,0.865699,38615.9,72045.6
1963,0.569117,-0.228387,-0.789902,0.734458,56989,98845
1964,-0.10963,-0.730591,-0.673957,0.845292,32973.8,60846.3
1965,0.7463,0.3667,0.555488,0.732144,74120.7,128388
1966,-0.409677,-0.672397,0.616479,0.577423,54658.8,86220.1
1967,0.23861,-0.468708,0.850516,0.817335,37945.6,68959.9
1968,0.740877,0.667469,-0.074745,0.747039,78578,137279
1969,-0.704688,-0.701277,-0.107824,0.447065,74159.3,107313
1970,-0.798007,0.123138,-0.589933,0.357273,71375.6,96876.1
1971,0.975658,-0.0810587,0.203765,0.694688,80050.3,135660
1972,0.410704,0.54621,0.730053,0.785859,54804.8,97873.7
1973,0.375879,-0.848391,-0.372757,0.79899,54182.6,97474
1974,0.613022,0.168675,0.77185,0.728384,59623,103051
1975,0.980048,0.195438,-0.036206,0.699752,82747.3,140650
1976,0.843157,0.0548686,-0.53486,0.704746,72055.2,122836
1977,-0.178749,-0.580009,0.794757,0.758325,35702.7,62776.9
1978,-0.743356,0.59196,0.311457,0.447999,78862.1,114192
1979,0.689464,0.65606,-0.30696,0.753338,76187.3,133582
1980,0.120289,-0.660314,0.741293,0.876569,32650.5,61270.9
1981,0.74669,0.123082,0.653685,0.714983,67675.5,116062
1982,-0.302273,0.490971,0.817055,0.642167,45548.5,74798.3
1983,-0.505172,-0.115717,0.855225,0.434677,50008.5,71746
1984,0.976401,0.0106764,0.215702,0.691399,78463.1,132712
1985,0.94009,-0.286539,0.184735,0.707123,82352.6,140586
1986,-0.446977,0.520048,-0.727848,0.551813,56907.1,88309.3
1987,0.599416,-0.308584,0.738564,0.737613,61079.8,106133
1988,0.920347,-0.298484,0.252723,0.70984,81701.9,139697
1989,0.199009,0.118415,0.972817,0.805825,27502,49663.7
1990,0.29494,-0.864625,0.406736,0.819011,48623.3,88446.4
1991,-0.0772399,0.509237,-0.857153,0.871745,28640.7,53608.1
1992,-0.203772,-0.932421,-0.298442,0.754198,42335.8,74265.4
1993,-0.240843,-0.74458,-0.622572,0.710775,43200.2,73905.9
1994,-0.0453679,0.338971,-0.939702,0.891059,21719.4,41072.6
1995,0.0153047,0.639482,0.768654,0.920637,27051.3,51955.7
1996,-0.35694,0.404268,0.842117,0.58568,47452,75243.6
1997,0.972015,0.178565,0.152646,0.700461,82622.9,140497
1998,-0.0828998,-0.248232,0.965147,0.840343,21176.1,38971.3
1999,-0.474378,-0.836051,-0.275652,0.552302,60934.9,94589.3
2000,-0.297536,-0.566918,0.768165,0.643023,44468.1,73062.1
2001,-0.00706354,0.616091,0.787643,0.919848,25871.1,49668.7
2002,-0.844223,0.415023,0.339182,0.39846,81704.4,114260
2003,-0.348971,0.887814,-0.300008,0.651805,56637.6,93554.3
2004,-0.813616,0.333902,0.475961,0.393894,78042.6,108783
2005,-0.630368,-0.775932,-0.0238012,0.474181,69515.8,102479
2006,-0.00992182,-0.304795,-0.952366,0.909185,16634.2,31757.8
2007,-0.910163,0.00278797,0.414241,0.311017,75139.3,98508.9
2008,0.289615,-0.332447,-0.897553,0.790413,38722.2,69328.7
2009,0.16507,-0.0605024,-0.984424,0.818686,22786.7,41441.8
2010,-0.498594,0.854978,0.142888,0.56082,66091,103156
2011,0.374306,-0.0771914,-0.924087,0.751218,39047.6,68380.8
2012,0.19624,0.978647,0.061149,0.857908,45276.4,84119.5
2013,-0.0238037,-0.846069,0.532541,0.919557,28062.8,53868.1
2014,0.642602,-0.627504,-0.439662,0.751142,69948.8,122490
2015,-0.889446,0.0317719,-0.455935,0.321475,74674.3,98680.3
2016,0.902174,0.00984651,0.431261,0.697827,74499.3,126487
2017,-0.487052,-0.654263,-0.578549,0.533275,59857.9,91778.5
2018,-0.303461,0.373105,0.876758,0.61941,42614,69009.6
2019,-0.176458,-0.62584,-0.759728,0.76477,36275.5,64017.9
2020,0.361809,-0.648875,-0.669369,0.795169,50505.2,90665.3
2021,-0.754938,-0.366186,-0.544038,0.402272,73250.2,102717
2022,-0.650658,0.738824,0.175449,0.489864,74823,111476
2023,-0.836775,0.16457,0.52223,0.357998,75170.7,102082
2024,0.543447,0.302496,-0.783046,0.746196,58188.2,101608
2025,0.846666,0.283133,-0.450547,0.718187,78476,134836
2026,-0.671595,0.709835,0.212354,0.480913,75914.3,112422
2027,0.397877,0.690414,-0.604171,0.79685,56959.7,102348
2028,0.467405,-0.615836,-0.634254,0.773761,57613.7,102193
2029,0.165791,0.474229,-0.86465,0.849361,34538.2,63873.6
2030,0.551188,0.831113,-0.0737749,0.775236,68669.5,121905
2031,0.0945233,0.132638,-0.986647,0.862795,19736.7,36765.4
2032,0.374971,0.619406,0.689734,0.797666,53865.5,96832.2
2033,0.324748,0.696273,0.640111,0.813208,51824.2,93968.1
2034,-0.21924,-0.936767,-0.272766,0.739199,43443.8,75557.5
2035,-0.534361,0.844225,-0.0417567,0.540649,67697.6,104298
2036,-0.970849,0.139431,0.194962,0.322122,82120.5,108573
2037,0.379579,0.544129,-0.748227,0.791449,52354.3,93790.1
2038,0.652141,0.265082,0.710241,0.732512,65045.5,112692
2039,-0.632272,0.664832,0.397781,0.492742,73073.5,109080
2040,0.386219,0.484867,-0.784691,0.785647,51400.8,91783.7
2041,-0.779468,-0.134133,-0.611913,0.358931,69828.5,94892.1
2042,0.00200132,0.0174126,0.999846,0.927098,9308.02,17937.5
2043,0.921931,0.186055,0.339744,0.706078,80549.9,137424
2044,-0.481397,0.213535,-0.850094,0.471606,51433.2,75689.4
2045,0.580228,-0.373655,0.723683,0.744184,61113.4,106593
2046,0.26892,-0.563689,0.780985,0.814221,42138.1,76447.8
2047,-0.936722,0.328585,-0.120763,0.35907,84467.6,114797
2048,-0.930638,0.235272,-0.280285,0.349024,82537.3,111345
2049,-0.953565,0.301185,0.000457376,0.345953,83946.9,112989
2050,0.127271,0.946831,-0.295488,0.883103,40909.4,77036.7
2051,-0.109514,-0.984516,0.136875,0.850091,34913.9,64593.8
2052,-0.101058,-0.473675,-0.874882,0.838004,27445.8,50445.4
2053,0.36826,-0.421215,-0.828832,0.779039,46549.6,82813.5
2054,0.766175,-0.57351,0.289935,0.73598,76999.1,133669
2055,-0.233346,0.716545,0.657353,0.730536,45537.8,78804.7
2056,-0.342221,0.93924,-0.0266854,0.654289,55336.1,91541.8
2057,-0.81556,-0.535515,-0.219284,0.404479,79580.3,111769
2058,-0.807176,-0.551719,0.209933,0.40819,79288.1,111653
2059,-0.835242,0.348663,0.425212,0.391081,79746.8,110934
2060,0.875242,0.452109,0.171898,0.724969,83451.3,143951
2061,0.55536,0.0994711,-0.825639,0.728658,53377.3,92271
2062,0.839565,0.108751,0.532262,0.707901,73452.7,125450
2063,-0.391818,-0.716105,-0.577644,0.592222,53949.5,85899.5
2064,-0.730124,0.633717,0.255579,0.455604,78596,114405
2065,-0.67864,-0.364566,0.637604,0.422827,68106.4,96903.7
2066,-0.992759,-0.105599,-0.0572496,0.303283,81148.6,105760
2067,0.490667,-0.152783,0.857848,0.738319,49636,86283.3
2068,0.438313,0.212236,-0.873406,0.751908,48027.6,84139.9
2069,0.218757,-0.97381,-0.0619689,0.84257,42474.2,78261.7
2070,0.521818,0.849079,-0.0822841,0.780036,66987.2,119240
2071,-0.105595,0.927323,-0.359056,0.861913,39212.1,73009.5
2072,0.274532,0.795458,0.540258,0.830451,50020.9,91560.8
2073,-0.0558634,0.953921,0.294811,0.902969,35605.8,67756.6
2074,-0.259191,-0.673117,-0.692628,0.687621,43411,73261.3
2075,-0.931152,0.187223,0.312895,0.341343,81457.2,109262
2076,-0.277765,0.401426,0.872756,0.646565,41412.8,68188.9
2077,0.0419968,-0.790463,-0.611068,0.91619,28640,54879.8
2078,-0.244209,0.914827,0.321642,0.733716,49454.1,85739.4
2079,-0.344539,-0.479829,-0.806881,0.593437,46148.4,73534.6
2080,0.672783,-0.739839,-0.00145708,0.748452,71459.1,124943
2081,-0.233095,0.542254,0.807234,0.710375,41572.3,71104.3
2082,0.164844,0.219038,-0.961691,0.827648,27616,50472.3
2083,-0.682731,0.117306,0.721192,0.382624,63368.8,87615.3
2084,0.223653,0.918093,0.327239,0.848149,47894.1,88515.4
2085,0.318142,0.916058,0.244177,0.821381,54498.1,99261.8
2086,-0.774123,0.630654,-0.0548529,0.437053,80218.9,115279
2087,-0.55789,-0.808612,0.186829,0.509942,66068.4,99759.5
2088,-0.0191392,0.977978,0.207827,0.920844,32694.1,62800.2
2089,-0.639783,-0.717325,-0.275903,0.474052,70896.6,104505
2090,-0.450971,-0.752003,-0.480746,0.560942,58690,91611.7
2091,-0.901525,0.256226,-0.348714,0.359795,81460.9,110770
2092,0.105907,0.586443,-0.803037,0.883434,32710.5,61608
2093,-0.221255,0.972362,0.0745564,0.75313,47248.6,82832.9
2094,0.449084,0.893014,-0.0291536,0.792788,62175.1,111467
2095,-0.371661,0.207047,-0.904986,0.53045,43085.3,65939.9
2096,-0.56111,0.472238,0.679813,0.492558,64129.2,95716.6
2097,-0.430329,0.126579,0.893753,0.477027,45314.1,66930.1
2098,0.804419,0.0297864,0.593315,0.706028,68860.2,117477
2099,-0.62379,-0.314188,-0.715662,0.4299,63078,90195.3
2100,0.121215,-0.763998,0.63373,0.879314,34441.3,64726.1
2101,0.457205,0.130193,0.87978,0.742793,47224.5,82302.6
2102,-0.381262,0.851788,0.3593,0.629212,58647.8,95549.7
2103,0.650711,-0.283485,-0.704423,0.730754,64045.3,110847
2104,0.00155378,-0.728921,-0.684596,0.921396,24532.9,47137.4
2105,0.345115,-0.668391,0.6589,0.800121,49710,89484.1
2106,-0.833673,0.545899,0.0835631,0.412505,82604.1,116679
2107,0.421476,-0.499063,-0.757162,0.774507,52086.6,92428
2108,0.0308259,0.456703,-0.889085,0.912017,23674.4,45265.9
2109,-0.690003,0.709551,0.142949,0.473083,76752.5,113063
2110,0.0856366,-0.360477,0.928829,0.879751,23907.7,44940.4
2111,-0.464707,0.205393,0.861314,0.478653,50103.1,74085.1
2112,0.8907,-0.438127,-0.121234,0.718033,81797.4,140531
2113,0.418239,-0.327198,0.847359,0.762531,48339.5,85199.8
2114,-0.58749,0.676133,0.444634,0.510897,70300.5,106217
2115,-0.431414,-0.338817,0.836113,0.514959,49746,75363.1
2116,0.975982,-0.199304,-0.0879591,0.698942,82081.4,139452
2117,0.941438,-0.32844,-0.0762992,0.708253,82580.3,141068
2118,0.794618,0.409882,0.447861,0.730818,78264.7,135462
2119,-0.242297,-0.785286,0.569753,0.712862,43991.9,75352.1
2120,0.869068,0.485449,0.0951838,0.726744,83309.2,143854
2121,-0.270358,0.771226,0.576297,0.703698,49388.7,84143.4
2122,-0.709186,0.153768,0.688048,0.383824,66256.6,91687.5
2123,0.732857,-0.635455,-0.243143,0.741057,75536.8,131514
2124,-0.512559,0.512692,0.688789,0.51953,61609.7,93617.8
2125,0.840861,0.466034,0.275254,0.729434,82075.8,141945
2126,0.589998,0.0270439,-0.806952,0.720841,53747.7,92491.3
2127,0.414288,0.0091952,-0.9101,0.739517,40358.5,70204.3
2128,0.565154,-0.640079,0.520481,0.761157,64983.2,114446
2129,0.827863,0.375634,-0.416583,0.725684,79499.6,137191
2130,0.606846,-0.483258,0.631031,0.748306,65191.2,113974
2131,-0.116198,0.856529,-0.502849,0.850792,39135.9,72432.3
2132,-0.829393,-0.0811112,0.552746,0.3408,71977.9,96508
2133,-0.814922,-0.0936252,-0.571958,0.345008,71240.2,95818.5
2134,0.872561,-0.46398,-0.152841,0.720949,81308.2,139927
2135,-0.537598,-0.840981,0.0611418,0.516839,64216.4,97405.9
2136,-0.390217,0.787994,-0.476232,0.618974,58370.5,94500.3
2137,0.820928,-0.451609,0.349468,0.726174,78678.5,135813
2138,0.188469,-0.258904,0.947337,0.818994,29508.2,53675.3
2139,-0.309218,0.77842,0.546303,0.673801,52398.1,87704
2140,-0.864295,0.424371,-0.270007,0.393682,82924,115570
2141,-0.103226,-0.739068,0.665674,0.852717,32717.8,60616.8
2142,0.549282,0.603916,-0.577559,0.767843,65962.4,116611
2143,-0.502471,0.719552,-0.47934,0.551655,65155.6,101099
2144,0.116588,0.742674,-0.659426,0.884543,37023.6,69772.5
2145,0.591807,-0.541444,-0.597162,0.752998,65119,114153
2146,-0.252048,0.376426,0.891501,0.665104,38803.4,64611.7
2147,0.0505302,0.995592,-0.0790191,0.915637,34544.5,66174.8
2148,0.358875,-0.810035,0.463737,0.802192,52716.6,95005.4
2149,-0.996054,0.0845044,0.0271307,0.300621,81000.6,105351
2150,-0.956616,-0.291269,-0.00698096,0.335404,82623.5,110336
2151,-0.349883,0.886402,0.303107,0.651332,56738.9,93694.8
2152,-0.082198,-0.588671,0.804182,0.867863,28422.4,53089.1
2153,0.287772,0.280738,0.915627,0.790091,38822.3,69495.5
2154,-0.64508,0.428853,0.632421,0.455642,69010.8,100455
2155,0.925468,0.151082,0.347394,0.703794,79841,136033
2156,0.71568,0.654463,-0.243887,0.750136,77652.6,135903
2157,-0.195196,-0.0265574,-0.980405,0.651142,24320.1,40155.9
2158,0.194586,-0.158534,-0.967989,0.808106,27455.7,49642.8
2159,-0.522721,0.586196,-0.618981,0.525816,63921.2,97532
2160,-0.993188,-0.0587965,-0.100599,0.297774,80355.1,104283
2161,0.337533,-0.259497,0.904839,0.772592,40802.1,72325.5
2162,0.960609,0.27695,-0.0229957,0.706188,83566.9,142581
2163,0.29167,0.543677,-0.786984,0.811939,45801.4,82989.4
2164,0.462594,0.820526,0.335773,0.790012,63702,114027
2165,0.379591,-0.916489,0.126326,0.798003,54140.8,97345.3
2166,-0.798015,0.600578,0.0497844,0.427047,81155.8,115813
2167,0.262836,-0.191497,-0.945646,0.785847,33439.7,59718.3
2168,0.785337,0.594583,-0.172387,0.740148,80688.4,140410
2169,0.536696,-0.752035,-0.382624,0.768573,64370.3,113844
2170,-0.863661,-0.16898,0.474906,0.348075,76240.5,102778
2171,-0.082881,0.868582,-0.488566,0.881566,36760.5,69167.2
2172,0.222183,-0.178657,-0.958497,0.798545,30044.9,54037.1
2173,0.790528,-0.56236,0.242522,0.732962,78207.8,135531
2174,0.0770306,-0.980807,-0.179121,0.90125,32573.8,61930.9
2175,-0.746581,0.182469,-0.639783,0.380222,69542.8,95984.6
2176,-0.21191,-0.592066,0.777529,0.724658,38466.1,66340.9
2177,0.715878,0.658277,-0.232787,0.750201,77688.6,135971
2178,0.205465,0.287047,-0.935622,0.816882,32612.8,59253.6
2179,-0.728291,-0.0769915,0.680929,0.36075,65038.7,88501.4
2180,-0.8301,-0.189469,-0.524438,0.357713,74475.9,101117
2181,-0.917951,0.0705992,0.390361,0.32381,77583.3,102706
2182,-0.379927,-0.229316,0.896142,0.523466,43425.1,66156.6
2183,0.0534597,-0.163674,-0.985065,0.891478,16706.3,31599.6
2184,0.0161838,0.700106,0.713856,0.921672,28469.4,54708.9
2185,0.323627,-0.402725,0.8562,0.78798,42952.2,76797.7
2186,-0.992855,-0.0424622,-0.111519,0.295597,80004.5,103654
2187,-0.725284,-0.686111,0.0567075,0.437943,74964.8,107795
2188,0.887026,-0.0312868,0.460659,0.700214,74072.3,125939
2189,-0.48829,0.755112,0.43747,0.562236,64821.9,101267
2190,0.988287,-0.100315,0.115007,0.693677,80762.5,136786
2191,-0.841147,-0.513789,0.168801,0.394702,80632.7,112459
2192,-0.375218,0.874958,0.306039,0.633978,58410,95440.6
2193,0.815729,0.0078687,-0.578381,0.703105,68868.5,117290
2194,0.637017,0.392506,-0.663436,0.743636,67189.9,117155
2195,-0.479295,0.43529,-0.762102,0.520425,57187.9,86950
2196,0.0420217,0.899559,0.434774,0.917176,34075.1,65327.9
2197,0.894736,-0.404454,-0.189382,0.716659,81830.9,140476
2198,0.123911,0.822784,0.554682,0.88343,39199.6,73829.7
